                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    160,                0.26022,                0.27757,                0.91993,                0.90149,                0.79783,                0.82819,                0.76446,                0.28746,                0.81502,                0.88514,             0.00098195,             0.00098195,             0.00098195
                    161,                0.25613,                0.27987,                0.92295,                0.95925,                 0.7935,                0.79865,                0.61714,                0.73706,                0.86132,                 1.3494,             0.00097912,             0.00097912,             0.00097912
                    162,                0.26451,                0.27825,                0.92585,                0.85362,                0.82838,                0.84642,                0.76719,                0.27883,                0.66801,                0.86501,             0.00097629,             0.00097629,             0.00097629
                    163,                0.26191,                0.28603,                0.91956,                0.84629,                0.83363,                0.83396,                0.77602,                0.26059,                 0.6719,                0.84775,             0.00097346,             0.00097346,             0.00097346
                    164,                0.25277,                0.28619,                0.91717,                0.85176,                0.72987,                0.72656,                0.64111,                0.36179,                 1.2551,                0.91537,             0.00097063,             0.00097063,             0.00097063
                    165,                 0.2646,                 0.2898,                0.92844,                0.85804,                0.77339,                0.78212,                0.74503,                0.27307,                0.80563,                0.87178,              0.0009678,              0.0009678,              0.0009678
                    166,                0.24759,                0.25711,                0.91743,                 0.8695,                0.79122,                0.81827,                0.76741,                0.27604,                0.75635,                0.86266,             0.00096498,             0.00096498,             0.00096498
                    167,                  0.253,                0.26827,                0.91479,                0.90399,                0.80324,                0.86849,                0.80108,                0.29063,                  0.599,                0.86559,             0.00096215,             0.00096215,             0.00096215
                    168,                0.25651,                0.26002,                0.91531,                0.80963,                0.87062,                0.91935,                0.83253,                0.39614,                0.62316,                0.90312,             0.00095932,             0.00095932,             0.00095932
                    169,                0.25151,                0.26446,                0.91834,                0.82427,                0.91562,                0.92795,                0.85175,                0.25207,                0.51466,                0.85335,             0.00095649,             0.00095649,             0.00095649
                    170,                 0.2602,                0.26878,                0.92695,                0.86642,                0.77339,                0.74556,                0.70587,                0.26353,                0.84413,                0.84201,             0.00095366,             0.00095366,             0.00095366
                    171,                0.25082,                 0.2605,                0.91989,                 0.8808,                0.79094,                0.78999,                0.72827,                0.28589,                0.70217,                0.86549,             0.00095083,             0.00095083,             0.00095083
                    172,                0.24958,                0.26606,                 0.9227,                0.89004,                0.76582,                 0.7821,                0.74205,                0.26921,                0.73645,                0.85807,               0.000948,               0.000948,               0.000948
                    173,                0.24755,                0.26845,                0.90957,                0.85684,                0.77745,                0.75575,                0.71957,                0.25654,                0.78647,                0.84605,             0.00094517,             0.00094517,             0.00094517
                    174,                0.26535,                0.26541,                0.93259,                0.85697,                0.80933,                0.85702,                 0.8093,                0.24733,                 0.7487,                0.84521,             0.00094234,             0.00094234,             0.00094234
                    175,                 0.2641,                0.27215,                0.92639,                0.87719,                0.84649,                0.89927,                0.83089,                0.27707,                0.54825,                 0.8411,             0.00093951,             0.00093951,             0.00093951
                    176,                0.25813,                0.27075,                0.91582,                0.88026,                0.86718,                 0.8971,                0.83133,                0.29949,                0.58084,                0.86818,             0.00093668,             0.00093668,             0.00093668
                    177,                0.25006,                0.26096,                 0.9009,                0.86375,                0.81318,                0.85716,                0.78898,                0.26304,                0.75308,                 0.8467,             0.00093385,             0.00093385,             0.00093385
                    178,                0.26143,                0.26627,                 0.9191,                 0.8555,                0.81286,                0.85019,                0.79747,                0.24608,                0.70726,                0.83032,             0.00093102,             0.00093102,             0.00093102
                    179,                0.25934,                0.26549,                0.91646,                0.89294,                0.91074,                0.93991,                0.87678,                0.29406,                0.48635,                0.87591,             0.00092819,             0.00092819,             0.00092819
                    180,                0.26288,                0.26832,                0.91688,                0.86093,                0.88562,                0.92075,                0.84381,                0.29187,                0.51609,                 0.8802,             0.00092536,             0.00092536,             0.00092536
                    181,                0.24925,                0.29484,                 0.9117,                 0.8798,                0.83584,                0.91844,                0.84245,                0.26568,                0.58979,                0.85894,             0.00092253,             0.00092253,             0.00092253
                    182,                0.25217,                0.27281,                0.91294,                0.86094,                0.86475,                0.93963,                0.87837,                0.25737,                 0.5276,                0.85572,              0.0009197,              0.0009197,              0.0009197
                    183,                0.26567,                0.27096,                0.93531,                0.77897,                0.87971,                0.90539,                0.84548,                0.27046,                0.63348,                0.84726,             0.00091687,             0.00091687,             0.00091687
                    184,                 0.2611,                0.30074,                0.91816,                0.81997,                0.87186,                0.83789,                0.77186,                0.26491,                0.63722,                0.83269,             0.00091405,             0.00091405,             0.00091405
                    185,                0.24385,                0.25937,                0.90211,                0.83783,                0.88411,                0.89754,                 0.8425,                0.29556,                0.52792,                0.90259,             0.00091122,             0.00091122,             0.00091122
                    186,                 0.2467,                0.26067,                0.91417,                0.85368,                0.78076,                0.84313,                0.77683,                 0.2551,                 0.7647,                0.84156,             0.00090839,             0.00090839,             0.00090839
                    187,                0.25065,                0.27078,                0.91424,                0.89308,                0.77612,                 0.8019,                0.73792,                 0.2733,                0.72014,                0.85023,             0.00090556,             0.00090556,             0.00090556
                    188,                0.25609,                0.26894,                0.92551,                0.88325,                0.79094,                0.75917,                0.71308,                0.27605,                0.66781,                  0.857,             0.00090273,             0.00090273,             0.00090273
                    189,                0.25712,                0.27304,                0.91871,                0.87409,                0.82484,                0.88558,                0.80476,                0.28836,                0.67612,                0.88103,              0.0008999,              0.0008999,              0.0008999
                    190,                0.26116,                0.27787,                0.91635,                0.87792,                0.83425,                0.87595,                 0.8103,                0.27488,                0.67182,                0.85042,             0.00089707,             0.00089707,             0.00089707
                    191,                0.24665,                0.25232,                0.91457,                0.82944,                0.84767,                0.85681,                0.79147,                0.26683,                0.82491,                 0.8422,             0.00089424,             0.00089424,             0.00089424
                    192,                0.25208,                0.25948,                0.90743,                0.82929,                0.83721,                0.85727,                0.78943,                 0.2581,                0.77183,                0.85304,             0.00089141,             0.00089141,             0.00089141
                    193,                 0.2454,                 0.2891,                 0.9237,                0.87328,                0.84912,                0.89636,                0.82431,                0.29058,                0.62081,                0.88119,             0.00088858,             0.00088858,             0.00088858
                    194,                0.24593,                0.25467,                0.91763,                0.81346,                0.85223,                0.87693,                0.81785,                0.23792,                0.77751,                0.82615,             0.00088575,             0.00088575,             0.00088575
                    195,                0.26661,                0.26846,                0.92817,                 0.8326,                0.84158,                0.84053,                 0.7567,                0.31525,                0.69185,                0.89475,             0.00088292,             0.00088292,             0.00088292
                    196,                0.24497,                 0.2598,                0.91311,                0.87603,                 0.7383,                0.74952,                0.71852,                0.25453,                0.90268,                0.83479,             0.00088009,             0.00088009,             0.00088009
                    197,                0.24495,                0.26409,                0.90666,                0.85492,                0.75398,                0.75017,                0.70355,                0.26113,                 0.7809,                0.85094,             0.00087726,             0.00087726,             0.00087726
                    198,                0.23816,                0.26245,                0.90585,                0.80497,                0.80691,                0.84674,                0.78918,                0.26049,                0.77033,                0.85302,             0.00087443,             0.00087443,             0.00087443
                    199,                0.24188,                0.24863,                 0.9075,                0.82188,                0.94737,                0.93297,                0.86625,                0.27859,                0.48797,                0.86562,              0.0008716,              0.0008716,              0.0008716
                    200,                0.24189,                0.24752,                0.91194,                0.91012,                0.77481,                 0.9176,                0.86106,                0.26931,                0.52344,                0.88105,             0.00086877,             0.00086877,             0.00086877
                    201,                0.25806,                 0.2949,                0.91801,                0.81094,                0.89987,                0.93094,                 0.8712,                0.25288,                0.42757,                0.84504,             0.00086595,             0.00086595,             0.00086595
                    202,                0.25805,                0.26474,                0.92354,                0.90409,                0.77339,                0.84069,                0.77899,                0.26422,                0.59949,                0.83111,             0.00086312,             0.00086312,             0.00086312
                    203,                0.26061,                0.26482,                0.92415,                 0.8394,                0.81769,                0.85422,                0.79132,                0.29914,                0.67151,                   0.87,             0.00086029,             0.00086029,             0.00086029
                    204,                0.25459,                0.25856,                0.92489,                0.83989,                0.77509,                0.74514,                0.70128,                0.32183,                 0.8249,                0.88168,             0.00085746,             0.00085746,             0.00085746
                    205,                0.25155,                0.26311,                0.91335,                0.87966,                0.74412,                 0.8373,                0.76928,                 0.2752,                0.74407,                0.85207,             0.00085463,             0.00085463,             0.00085463
                    206,                0.23665,                0.25006,                0.90402,                0.81838,                0.77145,                0.81907,                0.76463,                0.25159,                0.85902,                0.81786,              0.0008518,              0.0008518,              0.0008518
                    207,                 0.2405,                0.24079,                 0.9084,                 0.8127,                0.76501,                 0.7803,                0.74368,                0.29637,                 1.0005,                0.89012,             0.00084897,             0.00084897,             0.00084897
                    208,                 0.2529,                0.28597,                0.91504,                0.83351,                0.81535,                0.85913,                0.79612,                0.33946,                0.80726,                0.92334,             0.00084614,             0.00084614,             0.00084614
                    209,                0.26283,                0.26967,                0.92505,                0.91427,                0.77385,                0.88386,                0.80338,                0.34087,                0.60838,                0.90561,             0.00084331,             0.00084331,             0.00084331
                    210,                 0.2412,                0.26333,                0.90665,                0.84748,                0.78671,                 0.8667,                0.77825,                  0.323,                0.87579,                0.90732,             0.00084048,             0.00084048,             0.00084048
                    211,                0.24252,                0.24823,                0.91919,                0.85435,                 0.8265,                0.80972,                0.74299,                 0.2497,                0.61199,                 0.8408,             0.00083765,             0.00083765,             0.00083765
                    212,                0.25115,                0.27709,                0.90715,                0.89635,                0.74223,                0.82397,                0.75855,                0.25522,                 0.7481,                0.84332,             0.00083482,             0.00083482,             0.00083482
                    213,                 0.2448,                0.25236,                0.90861,                0.84134,                0.80083,                0.86974,                0.80022,                0.26251,                0.70871,                0.84237,             0.00083199,             0.00083199,             0.00083199
                    214,                0.25531,                0.31133,                0.91528,                0.89556,                0.78866,                0.84874,                0.78117,                0.28188,                0.66313,                0.85581,             0.00082916,             0.00082916,             0.00082916
                    215,                0.25056,                0.25742,                0.91724,                0.88962,                0.74587,                0.83332,                0.77712,                 0.2671,                0.64359,                0.87476,             0.00082633,             0.00082633,             0.00082633
                    216,                0.25374,                 0.2616,                0.91374,                0.87916,                 0.8023,                0.89209,                0.82133,                0.32136,                0.60023,                0.91477,              0.0008235,              0.0008235,              0.0008235
                    217,                0.25178,                0.25588,                0.90791,                0.82578,                0.88173,                0.92057,                0.85247,                 0.3244,                0.64781,                 0.8992,             0.00082067,             0.00082067,             0.00082067
                    218,                0.23408,                 0.2375,                0.89331,                0.90745,                0.79238,                0.89312,                0.82274,                0.26395,                0.54515,                0.86696,             0.00081785,             0.00081785,             0.00081785
                    219,                0.23885,                 0.2505,                0.90223,                0.89954,                 0.7861,                 0.8451,                0.78039,                0.28842,                0.74711,                0.88065,             0.00081502,             0.00081502,             0.00081502
                    220,                0.23856,                0.25151,                0.89916,                0.89472,                0.79422,                0.85003,                 0.7908,                0.27016,                0.68707,                0.86578,             0.00081219,             0.00081219,             0.00081219
                    221,                 0.2479,                0.25264,                0.90542,                0.83132,                0.75443,                0.87267,                0.79827,                  0.296,                 0.6186,                 0.8889,             0.00080936,             0.00080936,             0.00080936
                    222,                 0.2403,                0.25025,                0.90766,                0.86006,                 0.7384,                0.78924,                0.75362,                0.24129,                  0.842,                0.83922,             0.00080653,             0.00080653,             0.00080653
                    223,                0.22455,                0.23071,                0.90072,                0.91132,                 0.6165,                0.84403,                0.70864,                 0.5106,                0.71836,                 1.0867,              0.0008037,              0.0008037,              0.0008037
                    224,                0.24645,                0.26605,                0.91397,                0.86352,                0.82628,                0.85244,                0.79057,                 0.2445,                0.50282,                0.83725,             0.00080087,             0.00080087,             0.00080087
                    225,                0.24491,                0.25519,                0.91115,                0.88829,                0.79624,                0.84309,                0.77981,                0.26389,                0.67807,                0.85903,             0.00079804,             0.00079804,             0.00079804
                    226,                0.25058,                0.23717,                0.93054,                0.87715,                 0.7972,                0.83202,                0.76721,                0.31823,                0.81945,                0.89747,             0.00079521,             0.00079521,             0.00079521
                    227,                0.24894,                0.25587,                0.90686,                 0.8721,                0.79693,                0.81355,                0.76451,                0.29421,                0.85151,                0.89624,             0.00079238,             0.00079238,             0.00079238
                    228,                0.23062,                0.23714,                0.90285,                0.81768,                0.83234,                0.88769,                 0.8075,                0.39489,                0.62746,                0.97261,             0.00078955,             0.00078955,             0.00078955
                    229,                0.23333,                0.25588,                0.90407,                0.88794,                0.79094,                   0.84,                0.78918,                0.26231,                 0.6483,                0.86675,             0.00078672,             0.00078672,             0.00078672
                    230,                0.23198,                0.26619,                0.90137,                0.87541,                0.79377,                0.80154,                 0.7562,                0.24286,                0.61993,                0.85001,             0.00078389,             0.00078389,             0.00078389
                    231,                0.23027,                0.24704,                0.89915,                0.87436,                0.83182,                0.77855,                0.71751,                0.25854,                0.72478,                0.83752,             0.00078106,             0.00078106,             0.00078106
                    232,                0.24005,                0.24549,                0.90664,                0.88297,                0.79094,                0.77563,                0.72181,                0.27013,                0.75089,                0.84798,             0.00077823,             0.00077823,             0.00077823
                    233,                0.26026,                0.26041,                0.93099,                0.83395,                 0.8061,                0.77072,                0.73462,                0.27385,                0.78967,                0.86098,              0.0007754,              0.0007754,              0.0007754
                    234,                0.23998,                0.24706,                0.91003,                0.84657,                 0.8307,                0.82776,                0.77559,                0.25833,                0.68889,                0.85719,             0.00077257,             0.00077257,             0.00077257
                    235,                0.23516,                0.24875,                0.89514,                0.87398,                0.83429,                  0.819,                0.76342,                 0.2612,                0.59975,                0.86326,             0.00076975,             0.00076975,             0.00076975
                    236,                0.23675,                0.24496,                0.89613,                0.86726,                0.79374,                0.78226,                0.73463,                0.28929,                0.70926,                0.87778,             0.00076692,             0.00076692,             0.00076692
                    237,                0.23604,                0.23714,                0.91596,                0.87341,                0.83092,                0.81773,                0.76559,                0.27881,                0.71432,                 0.8639,             0.00076409,             0.00076409,             0.00076409
                    238,                0.25184,                0.24984,                0.90977,                0.86234,                 0.8318,                0.83901,                 0.7678,                0.41292,                0.84209,                0.94684,             0.00076126,             0.00076126,             0.00076126
                    239,                0.23328,                0.27679,                0.90137,                0.90453,                0.79312,                0.86611,                0.80283,                0.34808,                0.74168,                0.89167,             0.00075843,             0.00075843,             0.00075843
                    240,                0.22327,                0.23193,                0.90913,                0.90234,                0.77752,                0.87078,                0.80116,                0.31781,                0.68137,                0.89326,              0.0007556,              0.0007556,              0.0007556
                    241,                0.23469,                0.25474,                0.90685,                0.89519,                 0.7701,                0.82272,                0.77007,                0.28364,                0.62129,                0.88546,             0.00075277,             0.00075277,             0.00075277
                    242,                0.23205,                0.23904,                0.89999,                0.86952,                0.79072,                0.75917,                0.69975,                0.39327,                0.82974,                0.90789,             0.00074994,             0.00074994,             0.00074994
