                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    155,                0.48922,                0.47088,                 1.0295,                0.81993,                    0.6,                0.71195,                0.43831,                 1.0324,                 2.1079,                 1.4767,              0.0007075,              0.0007075,              0.0007075
                    156,                0.49065,                0.45543,                 1.0412,                0.76308,                0.75725,                0.72365,                0.40876,                 1.1503,                   2.04,                 1.6883,             0.00070278,             0.00070278,             0.00070278
                    157,                0.49228,                0.48248,                 1.0531,                0.75222,                0.73378,                 0.7591,                0.45139,                 1.1351,                 2.1995,                 1.8034,             0.00069807,             0.00069807,             0.00069807
                    158,                0.51641,                0.49829,                 1.0709,                0.81551,                0.66274,                0.67632,                 0.3955,                 1.1735,                 1.7339,                 1.8134,             0.00069335,             0.00069335,             0.00069335
                    159,                0.49267,                0.48493,                 1.0329,                0.80904,                0.60778,                0.67292,                0.38123,                 1.2429,                 1.7543,                 1.7722,             0.00068864,             0.00068864,             0.00068864
                    160,                 0.4984,                0.43834,                 1.0361,                0.83412,                0.62598,                0.68657,                 0.4457,                0.95727,                 1.5709,                 1.8433,             0.00068392,             0.00068392,             0.00068392
                    161,                0.46268,                0.46473,                 1.0117,                 0.2898,                0.36667,                0.30583,                0.09817,                 2.7673,                 2.9159,                 3.6011,              0.0006792,              0.0006792,              0.0006792
                    162,                0.48136,                0.47191,                 1.0255,                0.78465,                 0.6621,                0.58227,                0.36806,                 1.0488,                 1.9055,                 1.8534,             0.00067449,             0.00067449,             0.00067449
                    163,                0.52719,                0.47169,                 1.0749,                0.79965,                0.60986,                0.56065,                0.28627,                 1.6003,                 2.3153,                 2.0054,             0.00066977,             0.00066977,             0.00066977
                    164,                0.50188,                0.45465,                 1.0281,                0.77218,                0.66667,                0.64686,                 0.4349,                 1.0319,                 1.9312,                 1.7937,             0.00066506,             0.00066506,             0.00066506
                    165,                 0.4823,                 0.4675,                 1.0247,                0.57635,                0.66667,                0.36751,                 0.1584,                 1.8919,                 2.9678,                 2.4407,             0.00066034,             0.00066034,             0.00066034
                    166,                0.46232,                0.46803,                 1.0217,                 0.2702,                0.86667,                0.57294,                 0.3719,                0.95917,                 2.6194,                  1.711,             0.00065563,             0.00065563,             0.00065563
                    167,                0.47722,                0.41982,                 1.0299,                0.80435,                0.60251,                0.64927,                0.44008,                0.95376,                 1.8374,                 1.6724,             0.00065091,             0.00065091,             0.00065091
                    168,                0.47021,                0.44622,                 1.0167,                0.85495,                0.66667,                0.59628,                0.37001,                0.95799,                 1.7855,                 1.4638,             0.00064619,             0.00064619,             0.00064619
                    169,                0.48698,                0.42406,                 1.0346,                0.83936,                0.53333,                0.63969,                0.41272,                0.97213,                 1.7027,                 1.6275,             0.00064148,             0.00064148,             0.00064148
                    170,                0.45136,                0.42365,                 1.0134,                0.81649,                    0.6,                0.66599,                0.44407,                0.83033,                  1.792,                 1.4541,             0.00063676,             0.00063676,             0.00063676
                    171,                0.44977,                0.44457,                 1.0166,                0.68797,                0.79904,                0.76195,                0.49863,                  0.941,                 1.3514,                 1.3772,             0.00063205,             0.00063205,             0.00063205
                    172,                0.50436,                0.43592,                 1.0294,                0.18852,                0.46667,                 0.2595,                0.17921,                 1.5826,                 2.4778,                 2.1495,             0.00062733,             0.00062733,             0.00062733
                    173,                0.51518,                0.46347,                 1.0508,                 0.7533,                0.79392,                0.74328,                0.42598,                 1.0593,                 1.4219,                 1.7081,             0.00062262,             0.00062262,             0.00062262
                    174,                0.50789,                0.44903,                 1.0351,                0.67541,                0.74021,                0.67847,                0.39729,                0.90512,                 1.5916,                 1.6157,              0.0006179,              0.0006179,              0.0006179
                    175,                0.45852,                0.39086,                 1.0358,                0.28606,                0.86667,                0.67056,                0.37696,                0.96273,                 1.9366,                 1.6213,             0.00061318,             0.00061318,             0.00061318
                    176,                0.48835,                0.46578,                 1.0315,                0.74011,                    0.6,                0.48676,                0.29877,                0.98558,                 2.6469,                 1.6697,             0.00060847,             0.00060847,             0.00060847
                    177,                0.46738,                0.43599,                   1.02,                0.76784,                    0.6,                0.52073,                0.31842,                 1.0249,                  2.561,                 1.6536,             0.00060375,             0.00060375,             0.00060375
                    178,                0.48551,                0.47608,                 1.0356,                 0.8003,                    0.6,                0.55818,                0.38835,                0.96269,                 2.3719,                 1.6018,             0.00059904,             0.00059904,             0.00059904
                    179,                0.41077,                0.40186,                0.98306,                0.81129,                    0.6,                0.57789,                0.35416,                  1.081,                 2.3381,                 1.7459,             0.00059432,             0.00059432,             0.00059432
                    180,                0.47981,                 0.4386,                 1.0419,                0.83347,                    0.6,                0.72471,                0.40038,                 1.1112,                 1.8427,                 1.7874,             0.00058961,             0.00058961,             0.00058961
                    181,                0.46684,                0.45253,                 1.0241,                0.79238,                0.66667,                0.67797,                0.41266,                0.94233,                 1.9247,                 1.6048,             0.00058489,             0.00058489,             0.00058489
                    182,                0.45855,                0.41664,                 1.0235,                 0.6961,                0.66667,                0.59226,                0.29911,                 1.2291,                 2.1239,                  1.801,             0.00058017,             0.00058017,             0.00058017
                    183,                0.49564,                0.43791,                  1.048,                0.78952,                    0.6,                0.61391,                0.40408,                0.93315,                 1.8386,                 1.6034,             0.00057546,             0.00057546,             0.00057546
                    184,                0.47901,                0.46279,                 1.0373,                0.79665,                    0.6,                0.66895,                0.42389,                0.93208,                 1.9614,                 1.5462,             0.00057074,             0.00057074,             0.00057074
                    185,                0.44231,                0.42812,                 1.0039,                0.79475,                    0.6,                 0.6183,                0.39957,                0.89765,                 2.1254,                 1.5375,             0.00056603,             0.00056603,             0.00056603
                    186,                0.46327,                0.44451,                 1.0261,                0.80034,                0.62795,                0.55635,                0.34083,                 0.9113,                 2.1107,                 1.5904,             0.00056131,             0.00056131,             0.00056131
                    187,                0.49475,                0.46214,                 1.0392,                 0.7948,                    0.6,                0.65835,                0.42127,                0.89766,                  1.971,                 1.5869,              0.0005566,              0.0005566,              0.0005566
                    188,                0.46249,                0.41352,                  1.021,                0.64392,                0.77411,                0.69482,                 0.4354,                0.88727,                 1.7778,                 1.4492,             0.00055188,             0.00055188,             0.00055188
                    189,                0.44119,                 0.3914,                0.99434,                0.71171,                0.73125,                0.69755,                0.42242,                0.92093,                 1.7523,                 1.5291,             0.00054716,             0.00054716,             0.00054716
                    190,                0.46726,                0.40246,                 1.0158,                0.71869,                0.82092,                0.75222,                0.45829,                0.95938,                 1.6788,                 1.6223,             0.00054245,             0.00054245,             0.00054245
                    191,                0.50168,                0.45792,                 1.0419,                0.70962,                0.83929,                0.78924,                 0.5012,                 1.0291,                 1.5261,                 1.6704,             0.00053773,             0.00053773,             0.00053773
                    192,                 0.4556,                0.43908,                 1.0238,                0.82455,                0.64101,                 0.7608,                0.48189,                0.95895,                 1.5719,                 1.5531,             0.00053302,             0.00053302,             0.00053302
                    193,                0.46056,                0.43055,                 1.0134,                0.82731,                0.66667,                0.71259,                0.44904,                0.98241,                 1.7045,                 1.6172,              0.0005283,              0.0005283,              0.0005283
                    194,                 0.4247,                0.37789,                 1.0068,                0.79994,                0.66667,                0.65814,                0.41621,                 1.0302,                 1.7946,                 1.6456,             0.00052359,             0.00052359,             0.00052359
                    195,                0.45396,                0.37163,                  1.021,                0.79255,                0.66667,                0.53299,                0.32784,                 1.1065,                 1.8472,                 1.7147,             0.00051887,             0.00051887,             0.00051887
                    196,                0.45711,                0.38008,                 1.0181,                0.80826,                0.66667,                0.64569,                0.41369,                  1.019,                 1.6335,                 1.6134,             0.00051415,             0.00051415,             0.00051415
                    197,                 0.4487,                0.42852,                 1.0034,                0.81049,                0.66107,                0.69406,                0.44406,                 1.0131,                 1.7779,                 1.5642,             0.00050944,             0.00050944,             0.00050944
                    198,                0.46287,                 0.4253,                 1.0278,                0.58789,                0.53926,                0.52516,                 0.2537,                 1.2056,                 2.9295,                 1.7209,             0.00050472,             0.00050472,             0.00050472
                    199,                0.46947,                  0.427,                 1.0365,                0.80002,                0.62322,                0.62361,                0.40241,                0.92598,                 2.0186,                 1.5075,             0.00050001,             0.00050001,             0.00050001
                    200,                0.48681,                0.39145,                 1.0283,                0.76542,                    0.6,                0.53002,                0.33663,                0.93114,                 2.4436,                 1.5602,             0.00049529,             0.00049529,             0.00049529
                    201,                0.47983,                0.43856,                 1.0378,                0.38995,                0.66667,                0.57365,                0.37555,                0.90667,                 2.3969,                 1.5658,             0.00049058,             0.00049058,             0.00049058
                    202,                0.46103,                0.40943,                 1.0155,                0.70437,                0.61336,                0.62678,                0.41023,                0.96782,                 2.2707,                 1.5385,             0.00048586,             0.00048586,             0.00048586
                    203,                0.47479,                0.42557,                 1.0282,                0.69042,                0.66667,                0.68083,                0.42958,                0.98939,                 2.2148,                 1.5768,             0.00048114,             0.00048114,             0.00048114
                    204,                0.47217,                0.40348,                 1.0487,                0.72952,                0.73333,                0.73867,                0.48358,                0.96723,                 1.7298,                 1.6295,             0.00047643,             0.00047643,             0.00047643
                    205,                0.46525,                0.44013,                 1.0123,                 0.6773,                0.79196,                0.76147,                0.50263,                0.96914,                 1.6211,                 1.6538,             0.00047171,             0.00047171,             0.00047171
