                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    155,                0.51199,                0.49296,                 1.0491,                 0.7601,                    0.6,                0.54651,                0.32719,                 1.1399,                 2.8774,                 1.7434,              0.0007075,              0.0007075,              0.0007075
                    156,                0.50241,                0.46784,                 1.0508,                0.78474,                    0.6,                0.73721,                0.50954,                 1.1293,                 2.0722,                 1.7341,             0.00070278,             0.00070278,             0.00070278
                    157,                0.52223,                0.44962,                 1.0765,                0.80264,                    0.6,                0.72826,                0.48319,                 1.1194,                 2.0797,                 1.7897,             0.00069807,             0.00069807,             0.00069807
                    158,                0.54078,                0.49401,                 1.0984,                0.74327,                    0.6,                0.60299,                0.37927,                  1.039,                 2.3037,                 1.7214,             0.00069335,             0.00069335,             0.00069335
                    159,                0.52098,                0.46498,                 1.0575,                0.76757,                    0.6,                0.50616,                0.35821,                0.98838,                 2.5372,                 1.6512,             0.00068864,             0.00068864,             0.00068864
                    160,                0.50663,                0.46055,                 1.0382,                0.76858,                    0.6,                0.42848,                0.28239,                0.95691,                 2.6956,                 1.7146,             0.00068392,             0.00068392,             0.00068392
                    161,                0.50265,                0.49334,                 1.0326,                0.76715,                    0.6,                0.43021,                0.26068,                0.96932,                 2.9589,                  1.791,              0.0006792,              0.0006792,              0.0006792
                    162,                0.48694,                0.46486,                 1.0305,                0.75763,                    0.6,                0.44847,                0.29688,                 0.9707,                 3.1255,                 1.7736,             0.00067449,             0.00067449,             0.00067449
                    163,                0.55026,                0.48399,                 1.0902,                0.74861,                    0.6,                0.52072,                0.35874,                0.95055,                 2.4122,                 1.6992,             0.00066977,             0.00066977,             0.00066977
                    164,                0.50797,                0.43388,                  1.035,                0.81382,                    0.6,                0.61429,                0.38689,                 1.0049,                 1.8714,                 1.6399,             0.00066506,             0.00066506,             0.00066506
                    165,                0.49608,                0.46071,                  1.036,                0.81259,                    0.6,                0.48519,                0.32922,                0.94111,                 2.2404,                 1.6377,             0.00066034,             0.00066034,             0.00066034
                    166,                0.46486,                0.45336,                 1.0252,                0.76221,                    0.6,                0.42603,                0.27562,                 0.9174,                 2.9998,                 1.6516,             0.00065563,             0.00065563,             0.00065563
                    167,                0.48928,                0.42093,                 1.0434,                0.78026,                    0.6,                0.48519,                0.30116,                 0.9502,                 2.4056,                 1.7109,             0.00065091,             0.00065091,             0.00065091
                    168,                 0.4966,                0.48233,                 1.0267,                0.62514,                0.66667,                0.70997,                0.44207,                0.90506,                 1.7809,                 1.5032,             0.00064619,             0.00064619,             0.00064619
                    169,                0.48696,                0.43251,                 1.0316,                0.57882,                    0.8,                0.68205,                0.42764,                0.92457,                 1.6187,                 1.5614,             0.00064148,             0.00064148,             0.00064148
                    170,                0.46532,                0.43812,                 1.0235,                0.60032,                    0.8,                0.69809,                0.43467,                0.98949,                 1.5679,                  1.582,             0.00063676,             0.00063676,             0.00063676
